brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,source,thumb,type,url
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME_12_07_Flex_A5-mini-brochure_12.03.18.pdf/medela-flex-technoology-range-brochure.pdf?uuid=jcr:32984e94-e5ed-49ab-b793-7c56ab1af121,,Swing Maxi Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing-maxi/swing_maxi_flex_key_2017.jpg/jcr:content/swing_maxi_flex_key_2017.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-maxi-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/flex/ME12_06_Education-piece-for-Flex_shield-fitting-importance_12.03.18.pdf/medela-why-breast-shield-is-key-to-successful-pumping.pdf?uuid=jcr:ed3e15f6-f07a-4f70-bd4e-499417e6f87d,,Swing Maxi Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing-maxi/swing_maxi_flex_key_2017.jpg/jcr:content/swing_maxi_flex_key_2017.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-maxi-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/personal-fit-breast-shield.pdf/medela-personalfit-plus-breast-shield-factsheet.pdf?uuid=jcr:3935a4b8-8fda-4cc6-85ab-b18e534ea467,,Swing Maxi Flex,,Breast Pumps,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/flex/swing-maxi/swing_maxi_flex_key_2017.jpg/jcr:content/swing_maxi_flex_key_2017.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-pumps/swing-maxi-flex
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/general.pdf/infographic-what-is-normal-in-breastfeeding.pdf?uuid=jcr:6e23e804-c9c1-4e76-88b9-923752b4c451,,Nursing Top,,Maternity And Nursing Wear,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/nursing-top/medela-bravado-nursing-top-black.jpg/jcr:content/medela-nursing-top-black.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/maternity-and-nursing-wear/nursing-top
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/general.pdf/infographic-what-makes-breast-milk-unique.pdf?uuid=jcr:cdefe113-2161-478b-8be2-c41917faa5e5,,Nursing Top,,Maternity And Nursing Wear,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/nursing-top/medela-bravado-nursing-top-black.jpg/jcr:content/medela-nursing-top-black.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/maternity-and-nursing-wear/nursing-top
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/breast-shells.pdf/breast-shells-instructions-for-use.pdf?uuid=jcr:eefce123-1f88-4529-aecc-67b6eb7125dd,,Breast shells,,Breast Care,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/breast-shells/medela-breast-care-breast-shells-2-pieces.jpg/jcr:content/medela-breast-care-breast-shells-2-pieces.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-care/breast-shells
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/nipple-formers.pdf/nipple_formers_ifu.pdf?uuid=jcr:6fb2a881-4243-4f76-8f89-58ce71e7d4e8,,Nipple formers,,Breast Care,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/nipple-former/medela-breast-care-nipple-former-2-pieces.jpg/jcr:content/nipple-former-side.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-care/nipple-formers
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/general.pdf/leaking-breasts-what-you-need-to-know.pdf?uuid=jcr:9d0de380-af46-48e3-9f56-46ed38291f3f,,Safe & Dry,,Breast Care,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/disposable-nursing-pads/medela-breast-care-disposable-nursing-pads-single.jpg/jcr:content/disposable_nursing_pads_super_kombi.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-care/disposable-nursing-pads
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/products/washable-bra-pads.pdf/medela-washable-bra-pads-instructions-for-use.pdf?uuid=jcr:7c2fe1f0-45de-42e6-bed0-97351b35a60c,,Safe & Dry,,Breast Care,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/washable-bra-pads/medela-breast-care-washable-bra-pads-2-pieces.jpg/jcr:content/medela-breast-care-washable-bra-pads-2-pieces.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-care/washable-bra-pads
Medela,,https://www.medela.com/dam/medela-com/breastfeeding-consumer/documents/general.pdf/leaking-breasts-what-you-need-to-know.pdf?uuid=jcr:9d0de380-af46-48e3-9f56-46ed38291f3f,,Safe & Dry,,Breast Care,en,,medala.com,https://www.medela.com/.imaging/mte/medela-2018/product/dam/medela-com/breastfeeding-consumer/pictures/products/washable-bra-pads/medela-breast-care-washable-bra-pads-2-pieces.jpg/jcr:content/medela-breast-care-washable-bra-pads-2-pieces.jpg,Instructions for use,https://www.medela.com/breastfeeding/products/breast-care/washable-bra-pads
