brand,file_urls,files,model,product,product_lang,source,thumb,type,url
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2244.pdf,,Sevilla,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_Sevilla.png,infomail,https://latam.indurama.com/bo/productos/sevilla-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2234.pdf,,Galicia,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_18.png,infomail,https://latam.indurama.com/bo/productos/galicia-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2115.pdf,,Varese,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_4.png,infomail,https://latam.indurama.com/bo/productos/varese-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2116.pdf,,Firenze,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_5.png,infomail,https://latam.indurama.com/bo/productos/firenze
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2117.pdf,,Roma,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_6.png,infomail,https://latam.indurama.com/bo/productos/roma-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2118.pdf,,Montecarlo,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_7.png,infomail,https://latam.indurama.com/bo/productos/montecarlo-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2069.pdf,,Trento,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/Trento-02.png,infomail,https://latam.indurama.com/uy/productos/trento
indurama.com,https://latam.indurama.com/sites/default/files/90003205%20Manual%20enci%20Induccion%20EI4PVE53%20armado.pdf,,EI4PVE53,Anafes,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/EI4PVE53.png,manual,https://latam.indurama.com/uy/productos/ei4pve53
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2083.pdf,,EI4PVE53,Anafes,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/EI4PVE53.png,infomail,https://latam.indurama.com/uy/productos/ei4pve53
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_1962.pdf,,Bilbao,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/BilbaoSUD_3.png,infomail,https://latam.indurama.com/uy/productos/bilbao
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_1963.pdf,,Viena,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/Viena_5.png,infomail,https://latam.indurama.com/uy/productos/viena
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2163.pdf,,Milán,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1%20%282%29_1.png,infomail,https://latam.indurama.com/uy/productos/mil%C3%A1n-0
indurama.com,https://latam.indurama.com/sites/default/files/MANUAL%20ZAFIRO%20ES%2009-11_11.pdf,,Florencia,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1%20%282%29_3.png,manual,https://latam.indurama.com/uy/productos/florencia-0
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2161.pdf,,Florencia,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1%20%282%29_3.png,infomail,https://latam.indurama.com/uy/productos/florencia-0
indurama.com,https://latam.indurama.com/sites/default/files/MANUAL%20ZAFIRO%20ES%2009-11_8.pdf,,Ibiza,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1%20%282%29_7.png,manual,https://latam.indurama.com/uy/productos/ibiza
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2248.pdf,,Ibiza,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1%20%282%29_7.png,infomail,https://latam.indurama.com/uy/productos/ibiza
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2164.pdf,,Varese,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_19.png,infomail,https://latam.indurama.com/uy/productos/varese-0
indurama.com,https://latam.indurama.com/sites/default/files/MANUAL%20ZAFIRO%20ES%2009-11_2.pdf,,Firenze,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_20.png,manual,https://latam.indurama.com/uy/productos/firenze
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2249.pdf,,Firenze,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1_20.png,infomail,https://latam.indurama.com/uy/productos/firenze
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_145.pdf,,CEI-90CRVC,Campana Extractora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CAMPANA-CEI-90CRVC.png,infomail,https://latam.indurama.com/es/productos/cei-90crvc
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_146.pdf,, CEI-90CRVI,Campana Extractora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CAMPANA-CEI-90CRVI.png,infomail,https://latam.indurama.com/es/productos/cei-90crvi
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2319.pdf,,CEI-90CRP,Campana Extractora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CEI-90CRP.png,infomail,https://latam.indurama.com/es/productos/cei-90crp
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2084.pdf,,Montecarlo,Cocinas a Gas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/A.png,infomail,https://latam.indurama.com/uy/productos/montecarlo
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_143.pdf,,CEI-90NEVC,Campana Extractora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/2.CAMPANA-CEI-90NEVC.png,infomail,https://latam.indurama.com/es/productos/cei-90nevc
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2313.pdf,,VFV-400L,Vitrinas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.VFV-400L.png,infomail,https://latam.indurama.com/es/productos/vfv-400l
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2314.pdf,,VFV-520,Vitrinas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.VFV-520.png,infomail,https://latam.indurama.com/es/productos/vfv-520
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2283.pdf,,CEI-90NMO,Campana Extractora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CAMPANA-CEI-90NMO.png,infomail,https://latam.indurama.com/es/productos/cei-90nmo
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_144.pdf,,CEI-90VDNRC,Campana Extractora,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CAMPANA-CEI-90VDNRC.png,infomail,https://latam.indurama.com/es/productos/cei-90vdnrc
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2286.pdf,,ASI-244I, Aire acondicionado y purificadores,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1..png,infomail,https://latam.indurama.com/es/productos/asi-244i
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2285.pdf,,ASI-124I, Aire acondicionado y purificadores,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.ASI-124I.png,infomail,https://latam.indurama.com/es/productos/asi-124i
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2316.pdf,,VFV-520L,Vitrinas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.VFV-520L_0.png,infomail,https://latam.indurama.com/es/productos/vfv-520l
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2284.pdf,,ASI-124A, Aire acondicionado y purificadores,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.ASI-124A.png,infomail,https://latam.indurama.com/es/productos/asi-124a
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2287.pdf,,ASI-244A, Aire acondicionado y purificadores,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.ASI-244A.png,infomail,https://latam.indurama.com/es/productos/asi-244a
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_1831.pdf,,LRI-11BLSAP,Lavadora semiautomatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.LAVADORA-LRI-11BLSAP.png,infomail,https://latam.indurama.com/es/productos/lri-11blsap
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_166.pdf,,MCI-CR,Cafetera con Molino,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.CAFETERA-MOLINO-MCI-CR.png,infomail,https://latam.indurama.com/es/productos/mci-cr
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_1832.pdf,,LRI-13BLSA,Lavadora semiautomatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.LAVADORA-LRI-13BLSA.png,infomail,https://latam.indurama.com/es/productos/lri-13blsa
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_1836.pdf,,LRI-15BLSA,Lavadora semiautomatica,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.LAVADORA-LRI-15BLSA.png,infomail,https://latam.indurama.com/es/productos/lri-15blsa
indurama.com,https://latam.indurama.com/_externo/infomail/pdf/infomail_2278.pdf,,MWI-20BL,Microondas,es,latam.indurama.com,https://latam.indurama.com/sites/default/files/1.MICRO-20L-MWI-20BL.png,infomail,https://latam.indurama.com/es/productos/mwi-20bl
